id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,data
56832,Gantz,6.6,273,Released,2010-11-29,0,130,False,/z9TBb1WQots7C1LPoEin1mXEMSQ.jpg,0,http://www.gantz-movie.com/,tt1525835,ja,Gantz,"After trying to rescue a man on the subway tracks, two teens wake up in a room dominated by a mysterious black sphere that sends them to hunt down and kill aliens hiding on Earth.",16.613,/g3PZqiBBFPLZkT44hUMKA1WK1aM.jpg,The only way to resurrect is to kill.,"horror, action, science fiction","Chubu-nippon Broadcasting Company, Fukuoka Broadcasting System, Hiroshima Telecasting, Hokkaido Broadcasting Co., Horipro, J Storm, Miyagi Television Broadcasting, Nikkatsu Corporation, Nippon Television Network Corporation, Shizuoka Daiichi Television, Shueisha, Yomiuri Shimbun Company, TOHO, VAP, Yomiuri Telecasting Corporation",Japan,Japanese,"self sacrifice, alien, tokyo, japan, based on manga, father son relationship","Titulo: Gantz, Estado: Released, Sinopsis: After trying to rescue a man on the subway tracks, two teens wake up in a room dominated by a mysterious black sphere that sends them to hunt down and kill aliens hiding on Earth., Generos: horror, action, science fiction, Empresas_productoras: Chubu-nippon Broadcasting Company, Fukuoka Broadcasting System, Hiroshima Telecasting, Hokkaido Broadcasting Co., Horipro, J Storm, Miyagi Television Broadcasting, Nikkatsu Corporation, Nippon Television Network Corporation, Shizuoka Daiichi Television, Shueisha, Yomiuri Shimbun Company, TOHO, VAP, Yomiuri Telecasting Corporation, Idiomas_hablados: Japanese, palabras_clave: self sacrifice, alien, tokyo, japan, based on manga, father son relationship"
11607,DeepStar Six,5.442,267,Released,1989-01-13,8143225,105,False,/nC15YUPsHVmdoj1CJhevZ8nEiDV.jpg,8000000,,tt0097179,en,DeepStar Six,The crew of an experimental underwater nuclear base are forced to struggle for their lives when their explorations disturb a creature who threatens to destroy their base.,10.627,/lggoI5H7Dgmdz0Arfi07eOGxXVu.jpg,Not All Aliens Come From Space. Save Your Last Breath... To Scream.,"action, horror, thriller, science fiction","TriStar Pictures, Carolco Pictures",United States of America,English,"sea, ocean, deep sea, water monster, scuba diving, scuba, trapped underwater ","Titulo: DeepStar Six, Estado: Released, Sinopsis: The crew of an experimental underwater nuclear base are forced to struggle for their lives when their explorations disturb a creature who threatens to destroy their base., Generos: action, horror, thriller, science fiction, Empresas_productoras: TriStar Pictures, Carolco Pictures, Idiomas_hablados: English, palabras_clave: sea, ocean, deep sea, water monster, scuba diving, scuba, trapped underwater "
523931,Megalodon,5.665,260,Released,2018-08-10,5303,90,False,/fXFQnOSbybaU9h2kJ3jtRUU4OpA.jpg,130178,http://newsite.theasylum.cc/index.php/titles/detail?id=caad01f2-5cf9-e611-9443-0ad9f5e1f797,tt8235660,en,Megalodon,"A military vessel on the search for an unidentified submersible finds themselves face to face with a giant shark, forced to use only what they have on board to defend themselves from the monstrous beast.",36.339,/hES2eVAbVt08JJTqgu3jmI34Yxx.jpg,Danger Is Rising!,"action, science fiction, horror, tv movie",The Asylum,United States of America,"English, Russian","monster, submarine, shark attack, prehistoric creature, creature, shark, military","Titulo: Megalodon, Estado: Released, Sinopsis: A military vessel on the search for an unidentified submersible finds themselves face to face with a giant shark, forced to use only what they have on board to defend themselves from the monstrous beast., Generos: action, science fiction, horror, tv movie, Empresas_productoras: The Asylum, Idiomas_hablados: English, Russian, palabras_clave: monster, submarine, shark attack, prehistoric creature, creature, shark, military"
19384,Dark Angel,6.0,256,Released,1990-01-26,9229401,91,False,/yDzIJDTHpUnhav7EajmVGSFh3fT.jpg,7000000,,tt0099817,en,Dark Angel,"Jack Caine is a Houston vice cop who's forgotten the rule book. His self-appointed mission is to stop the drugs trade and the number one supplier Victor Manning. Whilst involved in an undercover operation to entrap Victor Manning, his partner gets killed, and a sinister newcomer enters the scene...",15.971,/jRL2OxZXsGWFVbfoyk4Y0LeI9WS.jpg,"Jack Caine. Houston cop. Human. What he's up against, isn't.","action, thriller, science fiction, crime, horror","Trans World Entertainment (TWE), Vision International, Vision PDG, Epic Productions",United States of America,English,"heroin, overdose, cop, alien, undercover cop, shootout, drugs","Titulo: Dark Angel, Estado: Released, Sinopsis: Jack Caine is a Houston vice cop who's forgotten the rule book. His self-appointed mission is to stop the drugs trade and the number one supplier Victor Manning. Whilst involved in an undercover operation to entrap Victor Manning, his partner gets killed, and a sinister newcomer enters the scene..., Generos: action, thriller, science fiction, crime, horror, Empresas_productoras: Trans World Entertainment (TWE), Vision International, Vision PDG, Epic Productions, Idiomas_hablados: English, palabras_clave: heroin, overdose, cop, alien, undercover cop, shootout, drugs"
86703,2-Headed Shark Attack,4.4,253,Released,2012-06-26,0,90,False,/ihRhARJBrq3FRQNf6u0Ko99GjVd.jpg,0,http://newsite.theasylum.cc/index.php/titles/detail?id=95546c3a-0ced-e311-80c1-782bcb56fee6,tt2043757,en,2-Headed Shark Attack,"A Semester at Sea ship is attacked and sunk by a mutated two-headed shark, and the survivors seek refuge on a deserted atoll. The coeds, however, are no longer safe when the atoll starts flooding.",13.539,/elKZZhpc6fVFgMFPZaVAC4l1JdM.jpg,"1 Body, 2 Heads and 6,000 Teeth","horror, action, thriller, science fiction",The Asylum,United States of America,English,"monster, animal attack, shark","Titulo: 2-Headed Shark Attack, Estado: Released, Sinopsis: A Semester at Sea ship is attacked and sunk by a mutated two-headed shark, and the survivors seek refuge on a deserted atoll. The coeds, however, are no longer safe when the atoll starts flooding., Generos: horror, action, thriller, science fiction, Empresas_productoras: The Asylum, Idiomas_hablados: English, palabras_clave: monster, animal attack, shark"
18998,Darkman II: The Return of Durant,5.461,245,Released,1995-07-11,0,93,False,/OH3MPYE1cn1y6PLEFZqG5of2qd.jpg,0,,tt0109552,en,Darkman II: The Return of Durant,"Darkman and Durant return and they hate each other as much as ever. This time, Durant has plans to take over the city's drug trade using high-tech weaponry. Darkman must step in and try to stop Durant once and for all.",9.846,/fSI2DIvqidbUzfG04NAqnidC53f.jpg,Vengeance strikes hardest in the dark.,"action, adventure, science fiction, thriller, horror","Renaissance Pictures, Universal Pictures",United States of America,English,"experiment, superhero, sequel, scientist","Titulo: Darkman II: The Return of Durant, Estado: Released, Sinopsis: Darkman and Durant return and they hate each other as much as ever. This time, Durant has plans to take over the city's drug trade using high-tech weaponry. Darkman must step in and try to stop Durant once and for all., Generos: action, adventure, science fiction, thriller, horror, Empresas_productoras: Renaissance Pictures, Universal Pictures, Idiomas_hablados: English, palabras_clave: experiment, superhero, sequel, scientist"
84226,The Day,5.143,234,Released,2011-09-15,0,85,False,/6axH52yRnDuj3ToK68tes9aDx3a.jpg,0,,tt1756799,en,The Day,"Open war against humanity rages. For five survivors – lost and on the run – the pursuit is relentless, the bullets are dwindling and the battle is everywhere. This is a 24-hour look into their lives.",13.099,/zNFCkFmgI4Dnv3UpC0lLM7jWhYU.jpg,Fight. Or die.,"action, drama, horror, science fiction","Faction M, Preferred Content, Guy A. Danella Productions, Follow Through Productions",United States of America,English,"dystopia, post-apocalyptic future, survival, survival horror","Titulo: The Day, Estado: Released, Sinopsis: Open war against humanity rages. For five survivors – lost and on the run – the pursuit is relentless, the bullets are dwindling and the battle is everywhere. This is a 24-hour look into their lives., Generos: action, drama, horror, science fiction, Empresas_productoras: Faction M, Preferred Content, Guy A. Danella Productions, Follow Through Productions, Idiomas_hablados: English, palabras_clave: dystopia, post-apocalyptic future, survival, survival horror"
330070,Terra Formars,6.121,231,Released,2016-04-29,0,109,False,/pPuTRbSIpTU8dDvWoyXTtNl9iAe.jpg,0,http://wwws.warnerbros.co.jp/terraformars/,tt4433646,ja,テラフォーマーズ,"With the space program attempting to travel to Mars, 21st century scientists were tasked with warming up the planet so that humans could survive on its surface. They came up with an efficient and cost effective plan of sending cockroaches and mold to the surface so that the mold would absorb the sunlight and the insect corpses would serve as a food source for the mold.  It is now the year 2577 and the first manned ship to Mars has landed on the planet and the six crew members are ready for their mission. But what they find are giant mutated humanoid cockroaches with incredible physical strength. The crew members are easily wiped out, but not before sending a transmission back to Earth. Now, humanity will send elite warriors to exterminate the mutated bugs and claim back Mars.",14.191,/z1A7bajfwadBi5eAgXiWDMpY5i9.jpg,We're the ones who will survive.,"action, horror, science fiction",LIDENFILMS,Japan,Japanese,"planet mars, based on manga","Titulo: Terra Formars, Estado: Released, Sinopsis: With the space program attempting to travel to Mars, 21st century scientists were tasked with warming up the planet so that humans could survive on its surface. They came up with an efficient and cost effective plan of sending cockroaches and mold to the surface so that the mold would absorb the sunlight and the insect corpses would serve as a food source for the mold.  It is now the year 2577 and the first manned ship to Mars has landed on the planet and the six crew members are ready for their mission. But what they find are giant mutated humanoid cockroaches with incredible physical strength. The crew members are easily wiped out, but not before sending a transmission back to Earth. Now, humanity will send elite warriors to exterminate the mutated bugs and claim back Mars., Generos: action, horror, science fiction, Empresas_productoras: LIDENFILMS, Idiomas_hablados: Japanese, palabras_clave: planet mars, based on manga"
857702,LEGO Star Wars Terrifying Tales,6.797,219,Released,2021-10-01,0,45,False,/f53Jujiap580mgfefID0T0g2e17.jpg,0,https://www.disneyplus.com/movies/lego-star-wars-terrifying-tales/4CysUZZ8Cfmw,tt15164924,en,LEGO Star Wars Terrifying Tales,"Poe Dameron and BB-8 must face the greedy crime boss Graballa the Hutt, who has purchased Darth Vader’s castle and is renovating it into the galaxy’s first all-inclusive Sith-inspired luxury hotel.",15.58,/fYiaBZDjyXjvlY6EDZMAxIhBO1I.jpg,Rest in pieces.,"animation, family, science fiction, comedy, action, horror, tv movie","Lucasfilm Ltd., Atomic Cartoons, LEGO","Canada, Denmark, United States of America",English,,"Titulo: LEGO Star Wars Terrifying Tales, Estado: Released, Sinopsis: Poe Dameron and BB-8 must face the greedy crime boss Graballa the Hutt, who has purchased Darth Vader’s castle and is renovating it into the galaxy’s first all-inclusive Sith-inspired luxury hotel., Generos: animation, family, science fiction, comedy, action, horror, tv movie, Empresas_productoras: Lucasfilm Ltd., Atomic Cartoons, LEGO, Idiomas_hablados: English, palabras_clave: nan"
1679,Godzilla Raids Again,5.899,217,Released,1955-04-24,1952653,82,False,/xbKFQCZNK14gp9k6cFCwgp2OCtU.jpg,800000,,tt0048127,ja,ゴジラの逆襲,"Two fishing scout pilots make a horrifying discovery when they encounter a second Godzilla alongside a new monster named Anguirus. Without the weapon that killed the original, authorities attempt to lure Godzilla away from the mainland. But Anguirus soon arrives and the two monsters make their way towards Osaka as Japan braces for tragedy.",19.76,/bBYdh9tDCyLaArBOzE38QCA7C3y.jpg,The great story of the terrifying spirits that rampage through Japan!,"science fiction, horror, action",TOHO,Japan,Japanese,"island, japan, monster, nightclub, giant monster, sequel, disaster, osaka, japan, dinosaur, black and white, destruction, kaiju, flood, plane crash, godzilla","Titulo: Godzilla Raids Again, Estado: Released, Sinopsis: Two fishing scout pilots make a horrifying discovery when they encounter a second Godzilla alongside a new monster named Anguirus. Without the weapon that killed the original, authorities attempt to lure Godzilla away from the mainland. But Anguirus soon arrives and the two monsters make their way towards Osaka as Japan braces for tragedy., Generos: science fiction, horror, action, Empresas_productoras: TOHO, Idiomas_hablados: Japanese, palabras_clave: island, japan, monster, nightclub, giant monster, sequel, disaster, osaka, japan, dinosaur, black and white, destruction, kaiju, flood, plane crash, godzilla"
75735,Zombie Apocalypse,5.275,216,Released,2011-10-29,0,90,False,/vBsR4DOA0HKHOpFQ2ePq2QCKMSr.jpg,0,,tt1876547,en,Zombie Apocalypse,"Months after a zombie plague has wiped out 90 percent of the American population, a small group of survivors fight their way cross-country to a rumored refuge on the island of Catalina.",9.013,/vaOFYHJns2S3aOMTGNeJs49QNBN.jpg,Mankind Survived... But Not Alive.,"action, horror, science fiction",The Asylum,United States of America,"English, Portuguese, Russian","zombie apocalypse, virus","Titulo: Zombie Apocalypse, Estado: Released, Sinopsis: Months after a zombie plague has wiped out 90 percent of the American population, a small group of survivors fight their way cross-country to a rumored refuge on the island of Catalina., Generos: action, horror, science fiction, Empresas_productoras: The Asylum, Idiomas_hablados: English, Portuguese, Russian, palabras_clave: zombie apocalypse, virus"
16139,Phantasm III: Lord of the Dead,5.78,214,Released,1994-05-06,0,91,False,/hcYvQB8g3BiSbKClSuanyq0aZrZ.jpg,2500000,http://phantasm.com,tt0110823,en,Phantasm III: Lord of the Dead,"The Tall Man, that imposing menace from Morningside Mortuary, is back and once again haunting the thoughts of the now-adult Mike and his friend, ex-Ice Cream vendor Reggie. The two continue their hunt for the mysterious figure and in his path of destruction encounter a variety of dangerous situations, friends and enemies.",9.085,/2PsCc5tFJssDdhlaImmtXpWBgME.jpg,"If You Don't Get It This Time, He'll Have To Drill It Into Your Head!","horror, science fiction, action",Starway International Inc.,United States of America,English,"zombie, mausoleum, tall man, mortuary","Titulo: Phantasm III: Lord of the Dead, Estado: Released, Sinopsis: The Tall Man, that imposing menace from Morningside Mortuary, is back and once again haunting the thoughts of the now-adult Mike and his friend, ex-Ice Cream vendor Reggie. The two continue their hunt for the mysterious figure and in his path of destruction encounter a variety of dangerous situations, friends and enemies., Generos: horror, science fiction, action, Empresas_productoras: Starway International Inc., Idiomas_hablados: English, palabras_clave: zombie, mausoleum, tall man, mortuary"
44037,Lake Placid 3,5.11,204,Released,2010-08-21,0,93,False,/czhbY7ge7xS5EENLr3k0UTArHFS.jpg,2500000,,tt1499249,en,Lake Placid 3,"A game warden moves his family to Lake Placid, once the site of deadly crocodile attacks. Locals assure him the crocs are gone, but his mischievous young son finds a few baby crocs and begins feeding them. They quickly grow into very big adults and start attacking the game warden's family and nearby town.",16.935,/aHH3fy5ZVs4nrzNLZYIe1p2PJSc.jpg,Don't forget you're lunch.,"horror, action, science fiction, thriller","Curmudgeon Films, Stage 6 Films, RCR Media Group, UFO Films",United States of America,English,"crocodile, creature, crocodile attack, animal horror","Titulo: Lake Placid 3, Estado: Released, Sinopsis: A game warden moves his family to Lake Placid, once the site of deadly crocodile attacks. Locals assure him the crocs are gone, but his mischievous young son finds a few baby crocs and begins feeding them. They quickly grow into very big adults and start attacking the game warden's family and nearby town., Generos: horror, action, science fiction, thriller, Empresas_productoras: Curmudgeon Films, Stage 6 Films, RCR Media Group, UFO Films, Idiomas_hablados: English, palabras_clave: crocodile, creature, crocodile attack, animal horror"
3107,Destroy All Monsters,6.798,204,Released,1968-08-01,1568760,89,False,/l4gfTsSZkVofKxzcqMCTBUkeHw8.jpg,0,,tt0063172,ja,怪獣総進撃,"At the turn of the century, all of the Earth's monsters have been rounded up and kept safely on Monsterland. Chaos erupts when a race of she-aliens known as the Kilaaks unleash the monsters across the world.",11.647,/24r1hsRisfUidwLF67J0iMuWh7p.jpg,"The mysterious Kilaaks appear! Shaking the universe, the great battle of 11 monsters!","action, science fiction, horror",TOHO,Japan,Japanese,"mind control, japan, monster, giant monster, sequel, alien, moon base, alien invasion, rodan, kaiju, anguirus, king ghidorah, baragon, spaceship, mothra, godzilla","Titulo: Destroy All Monsters, Estado: Released, Sinopsis: At the turn of the century, all of the Earth's monsters have been rounded up and kept safely on Monsterland. Chaos erupts when a race of she-aliens known as the Kilaaks unleash the monsters across the world., Generos: action, science fiction, horror, Empresas_productoras: TOHO, Idiomas_hablados: Japanese, palabras_clave: mind control, japan, monster, giant monster, sequel, alien, moon base, alien invasion, rodan, kaiju, anguirus, king ghidorah, baragon, spaceship, mothra, godzilla"
12561,Godzilla vs. Destoroyah,7.776,203,Released,1995-12-09,18000000,103,False,/mTL72rHXjdwQYsfnuJC1Szbcckg.jpg,10000000,,tt0113187,ja,ゴジラvsデストロイア,"A burning Godzilla, on the verge of meltdown, emerges to lay siege to Hong Kong. At the same time horrifying new organisms are discovered in Japan. These crustacean-like beings are seemingly born of the Oxygen Destroyer, the weapon that killed the original Godzilla.",13.741,/csebMf1IWokaWOughl5s3uX8p44.jpg,It's a major monster meltdown!,"action, science fiction, horror",Toho Pictures,Japan,Japanese,"japan, fight, destroy, radioaktivity, disaster, godzilla","Titulo: Godzilla vs. Destoroyah, Estado: Released, Sinopsis: A burning Godzilla, on the verge of meltdown, emerges to lay siege to Hong Kong. At the same time horrifying new organisms are discovered in Japan. These crustacean-like beings are seemingly born of the Oxygen Destroyer, the weapon that killed the original Godzilla., Generos: action, science fiction, horror, Empresas_productoras: Toho Pictures, Idiomas_hablados: Japanese, palabras_clave: japan, fight, destroy, radioaktivity, disaster, godzilla"
8991,Undead,5.465,202,Released,2003-09-04,0,97,False,/rWwcX62LLBiIuVOP8bxMAWbIdTB.jpg,0,,tt0339840,en,Undead,"A quaint Australian fishing village is overcome by meteorites that turn its residents into the ravenous undead, leaving a small group of those unharmed to find a way out.",7.394,/jwXrKFO20FTvA7mHqnTvMXSznDS.jpg,Crazy has come to town for a visit.,"horror, action, comedy, science fiction",Spierigfilm,Australia,English,"comet, zombie","Titulo: Undead, Estado: Released, Sinopsis: A quaint Australian fishing village is overcome by meteorites that turn its residents into the ravenous undead, leaving a small group of those unharmed to find a way out., Generos: horror, action, comedy, science fiction, Empresas_productoras: Spierigfilm, Idiomas_hablados: English, palabras_clave: comet, zombie"
74135,Gantz: Perfect Answer,6.7,187,Released,2011-04-23,0,141,False,/wyhLUqs3fDzOkOhGq2H1NwquWtX.jpg,0,,tt1525836,ja,Gantz: Perfect Answer,"Summoned by the black sphere, Kei and Masaru fight against extraterrestrials until Masaru grows tired of fighting and refuses to continue.",16.773,/drAx4MJcQVKbCbycj3NDAzjXmh0.jpg,"To continue life, play the game of death…","action, mystery, science fiction, horror","Horipro, J Storm, Nikkatsu Corporation, Nippon Television Network Corporation, Shueisha, Yomiuri Shimbun Company, TOHO, VAP, Yomiuri Telecasting Corporation",Japan,Japanese,"tokyo, japan, based on manga","Titulo: Gantz: Perfect Answer, Estado: Released, Sinopsis: Summoned by the black sphere, Kei and Masaru fight against extraterrestrials until Masaru grows tired of fighting and refuses to continue., Generos: action, mystery, science fiction, horror, Empresas_productoras: Horipro, J Storm, Nikkatsu Corporation, Nippon Television Network Corporation, Shueisha, Yomiuri Shimbun Company, TOHO, VAP, Yomiuri Telecasting Corporation, Idiomas_hablados: Japanese, palabras_clave: tokyo, japan, based on manga"
22476,Infestation,5.934,183,Released,2009-02-05,0,91,False,/cWZnx8IvlfILMkemHx6fK2zMW8U.jpg,0,,tt1020543,en,Infestation,"Our hero, Cooper, awakes to find himself nauseous, weak and covered in webbing, hanging from the ceiling of an office where, just minutes ago, he started his new job. As he struggles out of his slimy prison he comes face to face with his opponent - a grotesque, powerful and very angry bug. All 3 ft of it. And so begins a hideous, nail-biting, comedic, all-action adventure to find a safe haven while constantly outwitting an infestation of monstrous proportions. As Cooper embarks on his journey, he befriends a ragtag group of survivors including the feisty, determined Sara. Will they make it to safety before they are picked off one by one? And what other surprises are in store for our group of unlikely heroes?",9.361,/s05KAaASM38wHRS1SOiu3q30o3z.jpg,Prepare for global swarming!,"action, comedy, horror, science fiction","Icon Productions, Heavy Duty Entertainment",United States of America,English,,"Titulo: Infestation, Estado: Released, Sinopsis: Our hero, Cooper, awakes to find himself nauseous, weak and covered in webbing, hanging from the ceiling of an office where, just minutes ago, he started his new job. As he struggles out of his slimy prison he comes face to face with his opponent - a grotesque, powerful and very angry bug. All 3 ft of it. And so begins a hideous, nail-biting, comedic, all-action adventure to find a safe haven while constantly outwitting an infestation of monstrous proportions. As Cooper embarks on his journey, he befriends a ragtag group of survivors including the feisty, determined Sara. Will they make it to safety before they are picked off one by one? And what other surprises are in store for our group of unlikely heroes?, Generos: action, comedy, horror, science fiction, Empresas_productoras: Icon Productions, Heavy Duty Entertainment, Idiomas_hablados: English, palabras_clave: nan"
28893,Galaxy of Terror,5.219,178,Released,1981-10-01,0,81,False,/39xhePZd9ZvIVwnAGfj8Z2fIeCo.jpg,700000,,tt0082431,en,Galaxy of Terror,"As a lone spaceship proceeds on its long voyage across space, the crew are surprised to encounter a strange pyramid form. Surprise turns to horror as one by one, they discover that their darkest nightmares are all starting to become real. The pyramid has to be behind it all somehow, but how can they save themselves from its influence?",11.145,/fPaEadAVgyaCP1AKHKWrQHc9sbO.jpg,ALIEN was the beginning… Hell Has Just Been Relocated!,"action, adventure, horror, science fiction",New World Pictures,United States of America,English,"spacecraft, monster, gore, alien, murder, alien planet, stranded, planet, astronaut, alien possession, space monster, trapped in space","Titulo: Galaxy of Terror, Estado: Released, Sinopsis: As a lone spaceship proceeds on its long voyage across space, the crew are surprised to encounter a strange pyramid form. Surprise turns to horror as one by one, they discover that their darkest nightmares are all starting to become real. The pyramid has to be behind it all somehow, but how can they save themselves from its influence?, Generos: action, adventure, horror, science fiction, Empresas_productoras: New World Pictures, Idiomas_hablados: English, palabras_clave: spacecraft, monster, gore, alien, murder, alien planet, stranded, planet, astronaut, alien possession, space monster, trapped in space"
736485,Monster Hunters,6.4,173,Released,2020-08-25,0,87,False,/z898HmdojiDM9BAWYhBT0sHFlUI.jpg,0,,tt12942958,en,Monster Hunters,"When an alien prison ship crash lands and unleashes creature after creature in the California desert, they make quick work of the army that tries to stop them. Now, the only hope of stopping the aliens rests with a secret branch of the government specializing in alien weaponry. But with the team untested in actual combat, the battle for Earth will be brutal.",9.565,/3UrOHqUlzdeXz4SLaQIETaRd2W.jpg,"The deadliest creatures in the galaxy, just crashed... on Earth.","science fiction, action, horror",The Asylum,United States of America,English,,"Titulo: Monster Hunters, Estado: Released, Sinopsis: When an alien prison ship crash lands and unleashes creature after creature in the California desert, they make quick work of the army that tries to stop them. Now, the only hope of stopping the aliens rests with a secret branch of the government specializing in alien weaponry. But with the team untested in actual combat, the battle for Earth will be brutal., Generos: science fiction, action, horror, Empresas_productoras: The Asylum, Idiomas_hablados: English, palabras_clave: nan"
342927,3-Headed Shark Attack,4.558,172,Released,2015-07-20,0,90,False,/e4uM6kkeDuMI8U5WzBnWc2sl8vb.jpg,0,,tt4685096,en,3-Headed Shark Attack,"The world’s greatest killing machine is three times as deadly when a mutated shark threatens a cruise ship. As the shark eats its way from one end of the ship to the next, the passengers fight the deadly predator using anything they can find.",12.671,/47lLJNQJQaooewVhXEHxWwbSztc.jpg,More HEADS! More DEADS!,"science fiction, action, horror","Syfy, The Asylum",United States of America,English,"monster, mutation, shark attack, machete, shark, mutant animal, three headed creature, booze cruise","Titulo: 3-Headed Shark Attack, Estado: Released, Sinopsis: The world’s greatest killing machine is three times as deadly when a mutated shark threatens a cruise ship. As the shark eats its way from one end of the ship to the next, the passengers fight the deadly predator using anything they can find., Generos: science fiction, action, horror, Empresas_productoras: Syfy, The Asylum, Idiomas_hablados: English, palabras_clave: monster, mutation, shark attack, machete, shark, mutant animal, three headed creature, booze cruise"
40095,Dead Heat,6.108,166,Released,1988-05-06,3588626,86,False,/3SKPNs6r53Atn5AcnOTonH7OiDg.jpg,5000000,,tt0094961,en,Dead Heat,Detective Roger Mortis is killed in action while investigating a string of mysterious robberies: until he's brought back from the dead with a chemical company's secret re-animation technology. Now he has 12 hours to solve the case of his own death before he dies: And stays dead.,14.626,/m9LDoBpKEgucDzyS6w7u6fYut5G.jpg,You can't keep a good cop dead.,"action, horror, science fiction, thriller, comedy","New World Pictures, Helpern / Meltzer",United States of America,English,"police, undead, resurrection, zombie, zombification, buddy cop","Titulo: Dead Heat, Estado: Released, Sinopsis: Detective Roger Mortis is killed in action while investigating a string of mysterious robberies: until he's brought back from the dead with a chemical company's secret re-animation technology. Now he has 12 hours to solve the case of his own death before he dies: And stays dead., Generos: action, horror, science fiction, thriller, comedy, Empresas_productoras: New World Pictures, Helpern / Meltzer, Idiomas_hablados: English, palabras_clave: police, undead, resurrection, zombie, zombification, buddy cop"
385320,Zoombies,5.152,165,Released,2016-04-29,0,90,False,/sif5AxdcTqQ02FwACnspuIhODWM.jpg,0,,tt5340882,en,Zoombies,"When a strange virus quickly spreads through a safari park and turns all the zoo animals undead, those left in the park must stop the creatures before they escape and zombify the whole city.",8.139,/fjWcnrJq38AIZrWVbZtGJA05WNB.jpg,"Uncaged, Undead","science fiction, action, horror",The Asylum,United States of America,"English, Portuguese","zoo, undead, zombie, virus, animals gone wild, man vs nature","Titulo: Zoombies, Estado: Released, Sinopsis: When a strange virus quickly spreads through a safari park and turns all the zoo animals undead, those left in the park must stop the creatures before they escape and zombify the whole city., Generos: science fiction, action, horror, Empresas_productoras: The Asylum, Idiomas_hablados: English, Portuguese, palabras_clave: zoo, undead, zombie, virus, animals gone wild, man vs nature"
46020,Sharktopus,4.338,164,Released,2010-09-25,0,89,False,/8HMXlHNjMhuVt8X7WiFl9hWHAn2.jpg,0,,tt1619880,en,Sharktopus,"The U.S. Navy's special group ""Blue Water"" builds a half-shark, half-octopus for combat. But the sharktopus escapes and terrorizes the beaches of Puerto Vallarta.",10.746,/2l1W3yZWkWfPKMU768DaiD6UZmf.jpg,Half-shark... Half-octopus... All killer.,"horror, comedy, science fiction, thriller, tv movie, action","New Horizons Picture, Syfy",United States of America,English,"beach, monster, deep sea, octopus, shark attack, animal horror","Titulo: Sharktopus, Estado: Released, Sinopsis: The U.S. Navy's special group ""Blue Water"" builds a half-shark, half-octopus for combat. But the sharktopus escapes and terrorizes the beaches of Puerto Vallarta., Generos: horror, comedy, science fiction, thriller, tv movie, action, Empresas_productoras: New Horizons Picture, Syfy, Idiomas_hablados: English, palabras_clave: beach, monster, deep sea, octopus, shark attack, animal horror"
17577,The Devil's Tomb,4.682,159,Released,2009-05-26,0,90,False,/5zRJDoxFimvdM3u8CPxor5g5lGf.jpg,10000000,,tt1147687,en,The Devil's Tomb,"Captain Mack leads an elite military unit on a search for a missing scientist, and comes face-to-face with an an ancient evil lying beneath the Middle Eastern desert. Evil that is not of this world. Evil that should never be unearthed.",12.127,/ex0dNOuABfkWVrNFfhsC0qTviA2.jpg,An evil entombed for 2000 years... until now.,"action, horror, thriller, science fiction","Ice Cold Productions, Empyreal Entertainment, Ringleader Studios, Splendid Film",United States of America,English,"flashback, duct tape gag, bandana, headshot, camoflage uniform, sadistic laughter, military unit, 恶魔的坟墓","Titulo: The Devil's Tomb, Estado: Released, Sinopsis: Captain Mack leads an elite military unit on a search for a missing scientist, and comes face-to-face with an an ancient evil lying beneath the Middle Eastern desert. Evil that is not of this world. Evil that should never be unearthed., Generos: action, horror, thriller, science fiction, Empresas_productoras: Ice Cold Productions, Empyreal Entertainment, Ringleader Studios, Splendid Film, Idiomas_hablados: English, palabras_clave: flashback, duct tape gag, bandana, headshot, camoflage uniform, sadistic laughter, military unit, 恶魔的坟墓"
74471,The Dead,5.597,155,Released,2010-08-30,0,105,False,/zD1hf1Z4GEq6MMemI1pLYNtfTaH.jpg,0,,tt1386925,en,The Dead,"When the last evacuation flight out of war-torn Africa crashes off the coast, American Air Force Engineer Lieutenant Brian Murphy emerges as the sole survivor in a land where the dead are returning to life and attacking the living.",8.497,/1fyV05g2xPmnWO1iSilmqLz4XWq.jpg,The Feeding Begins,"horror, action, thriller, science fiction",Indelible Productions,United Kingdom,"English, Spanish","africa, wartime, u.s. air force, sierra leone, engineer, survival, apocalypse, zombie","Titulo: The Dead, Estado: Released, Sinopsis: When the last evacuation flight out of war-torn Africa crashes off the coast, American Air Force Engineer Lieutenant Brian Murphy emerges as the sole survivor in a land where the dead are returning to life and attacking the living., Generos: horror, action, thriller, science fiction, Empresas_productoras: Indelible Productions, Idiomas_hablados: English, Spanish, palabras_clave: africa, wartime, u.s. air force, sierra leone, engineer, survival, apocalypse, zombie"
